altitude,pitch
33404.89556946978,24.65674084648835
33521.88384248922,24.44823462815328
33609.693778010784,24.328201461533354
33668.26736925333,24.234611826716144
33726.86806453182,24.1179847591893
33800.15627247887,23.95855597448577
33873.48485891824,23.836136149216482
33932.17712533043,23.649828498433383
34005.57868259086,23.438230002803
34093.711545837694,23.200497513649392
34181.89754910336,23.028330976535912
34270.13607315917,22.89247774625293
34373.148559303256,22.726535696165612
34476.23200783937,22.59285073204543
34564.64640812192,22.441311169443185
34667.86322921375,22.21879694260403
34771.148965988425,22.00096735808959
34859.73458816181,21.7652018289981
34963.146089675254,21.48764086408127
35081.408007339924,21.197632141683737
35199.751343959244,20.931162596854563
35303.364187125,20.7335290901292
35407.03375419055,20.58928187333951
35510.76242819219,20.416923506449667
35629.37971917004,20.241934429543353
35733.22877708811,20.092403331791235
35837.134646013845,19.89570001683915
35941.09630517382,19.65393339955091
36045.11083419458,19.39708393544832
36149.17778349144,19.082536945522907
36253.29258542333,18.807771226860915
36372.33454154129,18.605224079804326
36521.21869316138,18.382265387053412
36655.28924450779,18.176800848459234
36804.34052202455,17.923856322467508
36953.475073854555,17.60068324009737
37117.61655232834,17.217863508341637
37281.84260405216,16.926463498423697
37461.09257353144,16.60115283108645
37595.59102455783,16.31433726736736
37745.09403906565,15.949360129992897
37879.6909806988,15.641172680384653
37999.365509532625,15.426613580123014
38059.21389363438,15.321250804506311
38119.070096309646,15.187299091215497
38193.90077039413,15.03585475328553
38253.772647655685,14.845577019534888
38328.620213447604,14.677948365526063
38403.4766783095,14.495412996797782
38493.31475493009,14.286658856104058
38598.136968851904,14.130726457089748
38687.99274095765,14.02065692482936
38792.836290128645,13.87292563159697
38882.71188866964,13.7224967914426
38987.576133256895,13.536704656460511
39077.46861492854,13.307599707310736
39197.333724854165,13.02540320455938
39302.2184453262,12.814938968282767
39392.12119126774,12.625107899957415
39497.009079757496,12.434611310843023
39601.895885964506,12.274676397764749
39706.78304005833,12.04475229036672
39826.6510841304,11.797275153063586
39931.528257792,11.613209677933224
40036.39876531961,11.422734757016313
40141.26189083129,11.198173961225331
40246.11438210809,10.957451869028557
40365.93315675948,10.640003976084376
40485.73246114468,10.359315336357101
40605.50682208862,10.193199558088844
40710.29036735953,9.957646526382847
40844.98166624375,9.738954005747809
40979.634286598186,9.533823318031414
41114.25104486535,9.265561391610103
41233.87491879368,8.943400979146178
41353.46283439116,8.60603655119265
41458.06737111532,8.36619532810055
41517.82503892761,8.274887965960739
41577.570672865724,8.196588160289222
41637.305226482335,8.099537974817826
41711.957203950966,7.968334882576268
41786.59012051544,7.847560021112958
41861.203425428015,7.72147963097971
41950.71427045693,7.527236548404637
42040.19541958708,7.363434113922199
42129.64486324985,7.147816354460009
42219.06338939222,6.90723454905934
42323.34219339467,6.665181346511613
42412.683555787895,6.457129861403939
42516.86652867647,6.296668986753924
42620.997742914595,6.157186524484445
42710.209981910884,6.027248013632029
42814.2417734419,5.845672275452067
42903.369188062614,5.650129519872977
43007.29783395247,5.42787435793319
43111.168880026555,5.143164660159893
43229.802814214025,4.833276050238267
43348.34895757912,4.635698094877909
43452.00516611,4.455324621412963
43570.385795772076,4.278514399261092
43688.673168867244,4.142454934100161
43821.6370255698,3.9346459140110497
43954.484492676915,3.5348913233640817
44057.72599093837,3.1735545748592484
44116.68509005988,2.9888096823235064
44190.344958722824,2.8110072278112637
44263.96060996968,2.674161963175826
44352.24168341013,2.545745315513333
44455.1546386868,2.4096885134367647
44543.29466283263,2.337613244158508
44631.36991647922,2.2673266293855847
44734.04506203008,2.094439542550434
44851.27981437242,1.8518862829422906
44968.39715858642,1.5099017078451356
